2010-06-28;2717.465;2724.231;2462.202;2534.105;162229090;2763.33;2754.66;2774.16
2010-07-05;2504.869;2662.163;2502.931;2647.104;167985680;2586.41;2674.87;2736.59
2010-07-12;2649.658;2684.616;2573.794;2616.128;165421128;2575.81;2581.11;2701.08
2010-07-19;2685.459;2806.979;2685.459;2793.076;269468804;2637.81;2606.81;2672.66
2010-07-26;2803.755;2888.599;2784.155;2868.846;288326836;2749.13;2693.47;2676.41
2010-08-02;2925.254;2929.614;2818.248;2897.659;295138888;2843.47;2796.30;2692.66
2010-08-09;2920.404;2925.296;2799.221;2855.547;251815112;2881.63;2862.55;2712.38
2010-08-16;2927.258;2975.188;2892.64;2898.333;295788680;2854.60;2868.12;2757.08
2010-08-23;2892.129;2933.118;2833.422;2858.566;214164440;2931.09;2892.85;2816.29
2010-08-30;2905.154;2931.76;2859.166;2920.205;286083552;2871.94;2901.52;2855.31
2010-09-06;2979.298;2991.435;2890.035;2932.554;292873616;2908.77;2890.35;2881.92
2010-09-13;2971.547;2984.466;2834.033;2861.369;267738700;2959.64;2934.20;2901.28
2010-09-20;2859.43;2869.38;2844.125;2857.476;35751880;2911.94;2935.79;2906.33
2010-09-27;2900.536;2935.595;2857.418;2935.574;178443308;2867.93;2910.70;2904.88
2010-10-04;2965.652;3055.836;2963.237;3044.233;99994720;2890.76;2890.10;2909.95
2010-10-11;3121.636;3327.683;3106.224;3327.683;644995464;2928.11;2898.02;2913.34
2010-10-18;3300.517;3439.225;3279.999;3378.655;537215360;3215.00;3071.56;2962.54
2010-10-25;3491.474;3499.817;3351.601;3379.983;465206984;3366.41;3290.71;3044.61
2010-11-01;3484.232;3554.47;3419.08;3520.798;535758272;3425.74;3396.08;3126.11
2010-11-08;3547.44;3557.987;3284.348;3291.833;542243208;3471.55;3448.65;3212.46
2010-11-15;3311.616;3311.616;3076.213;3178.846;340610100;3474.69;3473.12;3313.58
2010-11-22;3156.478;3227.054;3061.623;3194.853;300641592;3183.03;3328.86;3356.07
2010-11-29;3187.529;3205.782;3060.438;3158.156;246144280;3174.90;3178.96;3349.39
2010-12-06;3152.733;3215.281;3101.083;3161.977;241260384;3155.25;3165.08;3314.19
2010-12-13;3270.201;3282.772;3212.579;3225.661;258092796;3164.63;3159.94;3270.68
2010-12-20;3184.7;3263.45;3139.454;3162.955;266242288;3246.90;3205.76;3233.23
2010-12-27;3084.823;3129.446;3025.22;3128.261;218366032;3199.04;3222.97;3187.29
2011-01-03;3155.557;3209.9;3141.125;3166.624;308453572;3079.77;3139.40;3170.08
2011-01-10;3096.249;3157.036;3083.511;3091.862;220772864;3163.97;3125.34;3170.48
2011-01-17;2965.424;3045.605;2935.138;2983.456;233686120;3121.72;3142.85;3163.67
2011-01-24;2949.647;3047.266;2919.162;3036.735;237957176;2985.00;3053.36;3133.86
2011-01-31;3083.493;3087.225;3062.83;3077.283;49862528;2986.90;2985.95;3092.65
2011-02-07;3055.398;3133.499;3024.349;3120.956;202973360;3039.08;3006.13;3084.30
2011-02-14;3223.222;3265.257;3195.467;3211.876;365232104;3083.97;3035.44;3071.38
2011-02-21;3267.615;3269.048;3145.986;3197.617;307294768;3228.62;3156.30;3095.03
2011-02-28;3241.714;3273.658;3202.833;3270.666;350711504;3196.96;3212.79;3100.53
2011-03-07;3335.71;3355.487;3240.181;3247.376;308325992;3246.03;3221.49;3121.25
2011-03-14;3250.595;3250.878;3147.957;3215.685;321920768;3307.69;3276.86;3175.03
2011-03-21;3217.8;3304.264;3175.93;3294.484;277526488;3225.57;3266.63;3214.81
2011-03-28;3288.564;3309.199;3210.174;3272.729;311215096;3248.17;3236.87;3242.17
2011-04-04;3269.19;3353.889;3268.765;3353.358;264434640;3260.13;3254.15;3247.42
2011-04-11;3324.754;3378.703;3296.507;3358.944;356461952;3296.97;3283.53;3260.51
2011-04-18;3334.912;3334.912;3281.827;3299.942;297862136;3348.95;3322.96;3281.13
2011-04-25;3242.529;3257.8;3147.137;3192.723;240273284;3313.66;3331.31;3283.30
2011-05-02;3192.845;3212.055;3083.908;3121.396;229635184;3208.91;3261.29;3276.69
2011-05-09;3135.146;3164.65;3080.19;3128.093;184316980;3156.08;3193.22;3268.18
2011-05-16;3097.071;3154.935;3076.946;3121.596;172424296;3131.55;3143.82;3244.80
2011-05-23;3013.715;3030.988;2962.067;2963.308;160673300;3119.62;3125.59;3218.48
2011-05-30;2958.607;3006.556;2923.016;2986.349;169802760;2996.25;3057.93;3159.89
2011-06-06;2977.681;3012.806;2925.868;2961.932;169459608;2980.46;2988.35;3102.38
2011-06-13;2947.655;3000.526;2891.015;2892.157;182685676;2982.62;2979.23;3066.94
2011-06-20;2883.354;3047.943;2877.054;3027.47;210758080;2943.35;2962.98;3030.14
2011-06-27;3040.183;3071.206;2999.953;3049.745;228512304;2935.53;2939.44;2997.70
2011-07-04;3122.899;3140.102;3084.834;3109.183;252412096;3034.45;2984.99;2983.28
2011-07-11;3089.136;3130.775;3054.8;3128.889;233087608;3113.81;3074.13;2997.60
2011-07-18;3108.472;3119.543;3058.255;3067.985;178848988;3104.20;3109.00;3018.99
2011-07-25;2965.721;3002.691;2948.076;2972.079;186338304;3087.28;3095.74;3036.44
2011-08-01;2958.85;2983.012;2868.157;2897.417;159949292;2979.84;3033.56;3042.52
2011-08-08;2720.953;2894.224;2697.062;2875.365;244697080;2949.34;2964.59;3044.82
2011-08-15;2920.829;2932.14;2782.556;2807.664;174169392;2831.70;2890.52;3011.03
2011-08-22;2788.699;2907.398;2777.287;2901.216;185743030;2868.68;2850.19;2970.17
2011-08-29;2875.144;2901.733;2790.769;2803.854;134681590;2842.77;2855.73;2926.60
2011-09-05;2727.749;2796.352;2711.071;2751.095;116891602;2835.94;2839.36;2884.71
2011-09-12;2712.443;2755.889;2677.127;2733.987;115866400;2750.68;2793.31;2846.52
2011-09-19;2675.043;2778.353;2631.425;2669.478;171487736;2733.50;2747.37;2815.42
2011-09-26;2634.925;2660.099;2572.193;2581.351;138335946;2699.06;2716.28;2792.58
2011-10-10;2625.163;2672.91;2523.344;2653.782;209738676;2605.78;2652.42;2746.51
2011-10-17;2646.841;2651.732;2500.486;2507.877;140175582;2614.04;2609.91;2711.51
2011-10-24;2572.708;2729.139;2560.047;2709.017;251529112;2574.13;2594.09;2664.63
2011-10-31;2672.508;2781.99;2653.722;2763.746;266347212;2644.05;2609.09;2645.09
2011-11-07;2745.059;2756.091;2685.101;2695.002;182572612;2728.66;2686.35;2644.29
2011-11-14;2746.773;2754.001;2601.179;2606.495;175371476;2722.04;2725.35;2648.12
2011-11-21;2592.229;2617.088;2557.695;2569.973;111833856;2686.70;2704.37;2661.60
2011-11-28;2595.086;2630.664;2507.184;2557.311;168082478;2592.41;2639.56;2658.00
2011-12-05;2515.044;2549.101;2494.694;2503.461;101366224;2568.87;2580.64;2657.12
2011-12-12;2467.016;2472.656;2332.14;2390.129;134090816;2518.88;2543.88;2636.26
2011-12-19;2376.709;2412.572;2294.607;2359.159;133457612;2405.60;2462.24;2582.42
2011-12-26;2332.826;2349.029;2267.114;2345.742;128912278;2360.22;2382.91;2522.11
2012-01-02;2361.499;2365.988;2254.567;2290.601;112560040;2321.15;2340.69;2461.19
2012-01-09;2365.768;2464.378;2361.281;2394.334;232495936;2304.57;2317.20;2429.94
2012-01-16;2347.568;2510.34;2329.248;2504.086;238243520;2416.22;2360.39;2403.90
2012-01-30;2462.338;2514.645;2423.45;2506.09;157733100;2440.18;2428.20;2387.03
2012-02-06;2489.032;2560.027;2441.698;2533.624;216741248;2469.26;2454.72;2387.73
2012-02-13;2528.967;2562.071;2506.537;2537.086;191910616;2510.67;2489.97;2411.79
2012-02-20;2544.835;2648.017;2520.786;2648.017;280648304;2535.37;2523.02;2446.04
2012-02-27;2652.342;2679.934;2621.858;2679.934;242983216;2590.98;2563.18;2493.78
